REG_ANS,ANO,TRIMESTRE,PERIODO,DESPESA DE COMERCIALIZAÇÃO DIFERIDA,ATIVO NÃO CIRCULANTE INTANGÍVEL,DESPESAS ANTECIPADAS,CRÉDITO TRIBUTÁRIO,PARTICIPAÇÕES OPS,PARTICIPAÇÕES INSTITUIÇÕES REGULADAS,PARTICIPAÇÕES COOPERATIVAS,APLICAÇÕES GARANTIDORAS,PPSC,RECEITAS FINANCEIRAS,DESPESAS FINANCEIRAS,OUTRAS RECEITAS OPERACIONAIS,OUTRAS DESPESAS OPERACIONAIS,DESPESA,RECEITA,TRIBUTOS DIRETOS,IMPOSTO SOBRE LUCRO,PEONA_OUTROS,PESL_OUTROS,PESL_SUS,REMISSAO,PPCNG,PROVISOES_TECNICAS,DESPESA_ADM,DESPESA_COM,VARIACAO_PEONA,EVENTOS_INDENIZAVEIS_POS,EVENTOS_INDENIZAVEIS_PRE,EVENTOS_INDENIZAVEIS_LIQUIDOS,CORRESP_CEDIDA_POS,CORRESP_CEDIDA_PRE,CONTRAPRESTACAO_POS,CONTRAPRESTACAO_PRE,RECEITA_COM_ASSISTENCIA_A_SAUDE,PL,PASSIVO_NAO_CIRCULANTE,PASSIVO_CIRCULANTE,PASSIVO,CREDITO_OPER_PS,ATIVO_CIRCULANTE,ATIVO,beneficiarios_x,porte_x,beneficiarios_y,porte_y,beneficiarios,porte,CHAVE_PERIODO
303356,2015,2,201502,0.0,551668.23,142576.66,0.0,616203.22,0.0,0.0,15290597.0,1277241.54,1118889.0499999998,812194.4800000001,25749422.610000003,27880799.12,62687438.45999999,66219877.830000006,-1654891.2699999998,1021291.7100000001,11146784.0,9335501.67,1352360.92,0.0,0.0,21834646.59,4216473.529999999,93100.33000000002,-1955764.51,63354.33,31554250.12,29661839.94,0.0,0.0,55343.03,40651189.95,40706532.980000004,67354775.12,42143734.81,49644050.1,159142560.03,3949057.45,42575326.79,159142560.03,68403.0,Médio Porte,68403.0,Médio Porte,68.403,Médio Porte,303356201502
303356,2015,3,201503,0.0,544274.74,80945.04,0.0,1814147.22,2085770.05,0.0,15727923.69,1331121.21,2410151.03,1838310.5899999999,29717850.65,30111739.060000002,72559517.13,72320808.75999999,-2032604.8800000004,144213.83999999985,11383964.01,9213008.0,1919012.51,0.0,0.0,22515984.52,4467806.109999999,152223.45999999996,237180.01,83518.18000000001,35650327.83,35971026.02,0.0,0.0,113628.62,42106321.7,42219950.31999999,72440481.53,48906920.22,48966085.71,170313487.46,5226508.99,43182705.58,170313487.46,67079.0,Médio Porte,67079.0,Médio Porte,67.079,Médio Porte,303356201503
303356,2015,4,201504,0.0,537302.9,67453.84,0.0,1814147.22,2085770.05,0.0,12471347.27,-1466572.31,1811956.1800000006,3114666.3699999996,28947335.64,28983850.679999992,73065488.88000003,72065823.97999999,-1907368.6499999994,-322024.3799999999,10885961.0,8924211.65,1226038.09,0.0,0.0,21036210.74,7553854.730000002,150912.25,-498003.01,32310.01999999999,33720632.91,33254939.919999987,0.0,0.0,36506.76000000001,43200219.56999999,43236726.33,75614566.07,56728675.29,49223116.7,181566358.06,4564026.31,42264836.18,181566358.06,66198.0,Médio Porte,66198.0,Médio Porte,66.198,Médio Porte,303356201504
303844,2015,1,201501,0.0,74344.9,19723.36,0.0,0.0,0.0,0.0,3098545.2,435412.03,195523.83,94203.62,5192030.45,5426590.0,13693355.02,13502215.13,-81290.91,10780.88,2768659.84,1479377.07,369301.2,50622.85,0.0,4667960.96,1580927.67,56169.92,108758.1,16644.91,6410060.8,6535463.81,0.0,0.0,0.0,8329050.49,8288157.05,5323926.2,5015060.51,7489609.93,17828596.64,1038721.8,11604254.04,17626675.87,19660.0,Médio Porte,19660.0,Médio Porte,19.660,Médio Porte,303844201501
303844,2015,2,201502,0.0,68091.8,15266.45,0.0,0.0,0.0,0.0,3166581.8,123140.23999999999,243208.01000000004,92986.58000000002,5953918.45,5873022.58,14602833.559999999,14731774.540000001,-80181.85999999999,29928.89,2886060.59,1547036.66,369040.31,54113.44,0.0,4856251.0,1611194.06,81896.65999999999,117400.75,3707.8300000000017,6822625.100000001,6943733.680000001,0.0,0.0,0.0,8671565.089999998,8668074.5,5337329.59,4981560.72,8039203.56,18358093.87,1195227.33,12108007.81,18255185.19,21834.0,Médio Porte,21834.0,Médio Porte,21.834,Médio Porte,303844201502
303844,2015,3,201503,0.0,63010.72,11231.09,0.0,0.0,0.0,0.0,3254830.88,28085.790000000037,241011.31,28972.459999999992,5789824.700000001,5740681.779999999,15008250.840000004,15081447.019999996,-67779.89000000001,0.0,2961941.1,1785198.45,332535.24,48972.36,0.0,5128647.15,1425211.48,54117.340000000026,75880.50999999998,50.0,7683337.270000001,7759267.779999999,0.0,0.0,0.0,9211758.900000002,9216899.98,5379213.01,4880689.95,8327765.35,18587668.31,1091738.77,12117471.26,18557955.81,22070.0,Médio Porte,22070.0,Médio Porte,22.070,Médio Porte,303844201503
303844,2015,4,201504,0.0,81408.68,28082.9,0.0,0.0,0.0,0.0,3348201.88,-135417.83000000007,225862.17999999993,89129.66,5731534.229999997,5502614.09,14853535.829999998,15494040.82,-97456.24000000002,2961.730000000003,3054906.71,1597229.3,338825.27,38186.23,0.0,5029147.51,1521779.21,97355.43999999997,92965.60999999999,-311.0,7550002.819999997,7642657.43,0.0,0.0,0.0,9727704.419999998,9738490.549999997,5960883.33,4878242.45,7911634.91,18750760.69,1330382.87,12212335.84,18750760.69,19723.0,Médio Porte,19723.0,Médio Porte,19.723,Médio Porte,303844201504
303976,2015,1,201501,0.0,768933.21,1160724.96,0.0,1216670.29,388627.35,0.0,31934191.26,2625355.74,2467729.26,830957.48,5119428.75,3411933.97,194962160.08,224001633.18,-3337019.99,0.0,51704342.83,28866518.75,10003435.65,2390860.18,26091205.24,119056362.65,20743595.4,394201.06,4773481.39,546486.4,164191367.71,169511335.5,0.0,0.0,440487.02,219132959.55,219746580.98,-90776233.49,132181294.96,180191437.97,221596499.44,23702930.7,119162934.03,221596499.44,317113.0,Grande Porte,317113.0,Grande Porte,317.113,Grande Porte,303976201501
303976,2015,2,201502,0.0,711922.72,1312697.66,0.0,1216670.29,425310.68,0.0,41231257.36,5694346.33,3819115.84,521937.14000000013,4556008.460000001,6415963.859999999,199457667.75999996,219760754.74,-2982631.9299999997,0.0,42802613.6,39216666.96,10038162.92,2074047.31,31322417.52,125453908.31,18666477.61,877624.2,-8901729.23,969981.7799999999,180907412.4,172975664.95,0.0,0.0,646468.98,213273390.93,214236672.78,-3473367.62,64981011.46,175815989.47,237323633.31,21828373.21,136012483.08,237323633.31,316303.0,Grande Porte,316303.0,Grande Porte,316.303,Grande Porte,303976201502
303976,2015,3,201503,0.0,644080.32,1088278.41,0.0,1216670.29,434874.45,0.0,59349781.29,5703299.859999999,4528444.08,1329639.54,3547868.7299999986,6616243.869999999,227415590.17000002,240147793.03000003,-2862573.5199999996,0.0,45290500.44,35571254.65,10933794.22,1990515.4,26825140.47,120611205.18,22631207.380000003,232933.22999999998,2487886.84,433865.5900000001,193683813.72000003,196605566.15000004,0.0,0.0,346167.6000000001,234465096.77999997,234894796.28999996,20580549.86,62538048.63,174522896.26,257641494.75,21805490.62,154145534.55,257641494.75,314256.0,Grande Porte,314256.0,Grande Porte,314.256,Grande Porte,303976201503
303976,2015,4,201504,0.0,585252.69,1029012.43,0.0,1469232.39,1502558.63,0.0,60754485.05,5767815.120000001,4759948.859999999,2645166.6099999994,4862910.029999999,7877719.7200000025,231434782.59000003,240150806.3499999,-2795343.49,0.0,52666575.92,31607446.66,10660797.67,2383568.13,27011924.92,124330313.3,23325657.739999995,405321.3999999999,7376075.48,224691.41999999993,189580150.2199999,197180917.12,0.0,0.0,303647.8699999999,233004933.5,232915528.6400001,29451779.8,61336575.85,182644616.23,273432971.88,23237860.16,172514297.14,273432971.88,307575.0,Grande Porte,307575.0,Grande Porte,307.575,Grande Porte,303976201504
304051,2015,1,201501,0.0,54110.89,0.0,0.0,0.0,0.0,0.0,4324141.24,0.0,238129.47,34455.22,1284890.68,365262.5,12463691.33,13270306.97,-162389.63,0.0,4090900.0,2579930.15,3767996.07,0.0,762265.51,11201091.73,1863396.21,145392.01,286168.5,198485.7,9570531.19,10055185.39,0.0,0.0,326501.12,11508592.33,11835093.45,5360171.74,6597494.3,13929854.86,25887520.9,4330004.5,14638208.34,25887520.9,38246.0,Médio Porte,38246.0,Médio Porte,38.246,Médio Porte,304051201501
304051,2015,2,201502,0.0,50370.81,0.0,0.0,0.0,0.0,0.0,5052544.89,700867.06,197863.99999999997,463244.81000000006,1457786.09,1430733.66,15071350.819999998,15144876.13,-248910.69,0.0,4090900.0,3749839.13,3817855.88,0.0,762265.51,12420860.52,1963189.6,133080.0,0.0,339800.97000000003,10741301.78,11081102.75,0.0,0.0,305225.72,13383073.659999998,13688299.379999999,5499330.79,6401019.32,15435344.2,27335694.31,4413626.18,16296936.36,27335694.31,38429.0,Médio Porte,38429.0,Médio Porte,38.429,Médio Porte,304051201502
304051,2015,3,201503,0.0,54110.89,0.0,0.0,0.0,0.0,0.0,5858525.47,217301.0199999999,322544.05000000005,41830.419999999925,1409922.4,1286879.82,15724347.560000002,15840331.920000002,-222913.84000000003,47713.68,4219834.08,3221288.25,4086125.4,0.0,762265.51,12289513.24,1782009.31,640693.42,128934.08000000002,160651.74,11683348.77,11972934.59,0.0,0.0,308873.36,13872737.7,14181611.060000002,4684226.78,6250354.52,15397815.16,26332396.46,4016142.57,15601805.65,27280808.09,38115.0,Médio Porte,38115.0,Médio Porte,38.115,Médio Porte,304051201503
304051,2015,4,201504,0.0,51104.73,0.0,0.0,0.0,0.0,0.0,6630358.37,294665.9600000001,369198.92999999993,97000.80000000005,1412367.29,1388376.0299999998,15455009.39,15978907.879999995,-169757.27000000002,43803.37,4585515.04,2477493.06,4090593.58,0.0,883379.61,12036981.29,1983905.3999999994,258327.83999999997,365680.96,218932.40000000002,11142785.960000005,11727399.319999997,0.0,0.0,344236.48,13889363.120000005,14233599.600000001,6090238.84,6677531.28,14869452.42,27637222.54,3085222.53,16010195.52,27637222.54,37384.0,Médio Porte,37384.0,Médio Porte,37.384,Médio Porte,304051201504
304123,2015,1,201501,0.0,409964.81,0.0,0.0,518527.86,347835.41,0.0,2791390.34,73518.68,210774.37,91612.61,2730805.88,2521849.77,8298329.9,9596799.53,-153849.81,49070.13,1682036.38,1130805.14,774606.6,420865.31,0.0,4008313.43,1646722.44,0.0,32045.99,651967.22,3354131.87,4038145.08,0.0,0.0,1432221.97,5333300.52,6773650.3,5618068.07,3995596.68,6764568.68,16378233.43,378965.6,10278316.98,17627632.93,15938.0,Pequeno Porte,15938.0,Pequeno Porte,15.938,Pequeno Porte,304123201501
304123,2015,2,201502,0.0,388815.14,0.0,0.0,525256.14,348025.41,0.0,2861260.43,2652.9600000000064,240490.58000000002,25130.03,3165220.45,2782430.4499999997,9359363.92,10487125.6,-158358.84000000003,69689.41,1719264.6,1648538.34,781516.33,333883.16,0.0,4483202.43,1745591.12,0.0,37228.22,699866.73,4068782.45,4805877.4,0.0,0.0,1542532.0599999998,5490100.790000001,7119615.000000001,5617383.05,3924261.24,7037781.5,16579425.79,445434.59,11510186.12,18886897.56,16061.0,Pequeno Porte,16061.0,Pequeno Porte,16.061,Pequeno Porte,304123201502
304123,2015,3,201503,0.0,392736.06,0.0,0.0,531984.42,348467.22,0.0,2943021.37,36584.84,291023.63999999996,25641.65000000001,3549128.0299999993,2984675.0100000007,10281821.25,11061714.59,-111019.13999999996,118680.09000000001,1769674.98,1839805.84,781516.33,329569.85,0.0,4720567.0,1746421.8800000004,0.0,50410.37999999999,711604.31,4694465.41,5456480.1,0.0,0.0,1789739.8900000001,5497609.32,7291662.52,5621988.98,3698940.67,7179591.79,16500521.44,440444.89,12037832.26,19469206.46,15671.0,Pequeno Porte,15671.0,Pequeno Porte,15.671,Pequeno Porte,304123201503
304123,2015,4,201504,0.0,363222.2,0.0,0.0,538712.7,353490.61,0.0,3025308.1,84302.21,314691.69000000006,51375.48999999999,3231040.5200000014,2860758.5299999993,11542082.100000001,10834815.64,-89714.73000000004,36192.869999999995,1896300.98,2013721.33,247000.53,372708.55,0.0,4529731.39,2058665.38,0.0,126626.0,659870.4200000002,5784786.280000001,6571282.700000001,0.0,0.0,1390456.3600000003,5988412.709999999,7335730.370000001,7851512.81,4253332.76,6844180.15,18949025.72,509487.72,11701764.21,18949025.72,15517.0,Pequeno Porte,15517.0,Pequeno Porte,15.517,Pequeno Porte,304123201504
304158,2015,1,201501,0.0,134324.89,0.0,0.0,0.0,0.0,0.0,2341858.59,6441.56,206808.89,177349.12,2027427.98,6053859.11,14562771.03,13997244.13,0.0,0.0,0.0,4268920.49,1328321.68,0.0,1042813.44,10861916.19,4052426.75,21993.77,0.0,334298.78,3899492.95,4233791.73,0.0,0.0,4569634.9,7588059.65,12157694.55,2862229.62,1552716.06,17006942.71,21421888.39,4943698.94,11646434.88,20856361.49,15924.0,Pequeno Porte,15924.0,Pequeno Porte,15.924,Pequeno Porte,304158201501
304158,2015,2,201502,0.0,134324.89,0.0,0.0,0.0,0.0,0.0,2395348.98,471763.49,139918.75,537199.32,2080872.3599999999,6055760.850000001,16423497.160000002,15567299.44,-118940.05,0.0,0.0,5173274.47,1357192.56,0.0,417695.52,11170023.13,5561444.73,16586.91,0.0,795171.1099999999,3447762.9699999997,4242934.08,0.0,0.0,2650431.84,11068680.889999999,13719112.73,3068584.88,1449992.29,17256135.25,21774712.42,5230424.26,11369193.29,20352987.8,15638.0,Pequeno Porte,15638.0,Pequeno Porte,15.638,Pequeno Porte,304158201502
304158,2015,3,201503,0.0,134324.89,0.0,0.0,0.0,0.0,0.0,2396438.16,-478205.05,203244.28000000003,257121.3700000001,3926267.66,4686883.050000001,15560425.719999995,15576558.880000003,0.0,0.0,0.0,6056351.45,1632100.32,0.0,312767.62,12227379.46,5858615.199999999,17356.230000000003,0.0,737591.1900000002,3997948.25,4735539.4399999995,0.0,0.0,4119882.799999999,7889107.2200000025,12008990.019999996,1912926.27,3283558.79,17482349.68,22678834.74,5350484.34,12862464.88,21273243.28,14830.0,Pequeno Porte,14830.0,Pequeno Porte,14.830,Pequeno Porte,304158201503
304158,2015,4,201504,0.0,69177.32,0.0,0.0,0.0,0.0,0.0,2455412.98,323709.07,133431.16999999993,626260.6399999999,3446550.9800000004,-6836554.930000002,17492172.180000007,19401064.209999993,118940.05,0.0,0.0,6425316.72,1759754.94,0.0,465882.51,12328652.01,-2327099.1500000004,17145.929999999993,0.0,773588.0899999999,25238507.78,26012095.869999997,0.0,0.0,5749923.98,9951857.109999996,16250243.32,1300701.29,4277400.68,18984958.75,24563060.72,7040197.37,14774766.05,24563060.72,14652.0,Pequeno Porte,14652.0,Pequeno Porte,14.652,Pequeno Porte,304158201504
304344,2015,1,201501,0.0,192194.78,5442.73,0.0,0.0,0.0,0.0,3974374.13,15240.36,235089.58,47631.55,270925.98,778429.54,8882263.63,10241486.91,-268642.6,103798.09,3195613.65,865212.88,374767.46,187397.65,3283776.37,7906768.01,1204633.42,22880.8,126680.16,2550.23,6699457.93,6828688.32,0.0,0.0,60.0,9986687.69,10004113.95,8569122.15,3493603.36,9827856.01,21890581.52,3982299.84,13958775.8,21890581.52,21018.0,Médio Porte,21018.0,Médio Porte,21.018,Médio Porte,304344201501
304344,2015,2,201502,0.0,186443.34,3246.97,0.0,0.0,0.0,0.0,4058311.09,42850.33,287832.72,36617.31,369260.22,643694.5999999999,8672792.959999999,10529438.260000002,-297980.03,194174.31000000003,3319279.44,948364.18,385918.34,170147.01,3459971.51,8283680.48,1339613.9100000001,24865.44,123665.79000000001,1420.58,6502915.33,6628001.699999999,0.0,0.0,0.0,10119857.44,10137108.080000002,10313118.27,3666245.4,10364237.99,24343601.66,4366987.78,16135636.71,24343601.66,21030.0,Médio Porte,21030.0,Médio Porte,21.030,Médio Porte,304344201502
304344,2015,3,201503,0.0,190891.9,6001.24,0.0,0.0,0.0,0.0,4193669.77,119392.0,382292.69,82543.59999999999,434585.07000000007,1069676.6700000002,10704655.879999999,11202172.099999998,-295920.69999999995,143852.75,3443158.37,1876767.81,563907.47,152453.21,3578604.48,9614891.34,1296035.8900000001,21399.58000000001,123878.93,37.59999999999991,8111083.610000001,8235000.140000001,0.0,0.0,0.0,10663521.240000002,10681215.04,10775849.16,3880768.66,11758020.61,26414638.43,4442379.56,17993446.83,26414638.43,21095.0,Médio Porte,21095.0,Médio Porte,21.095,Médio Porte,304344201503
304344,2015,4,201504,0.0,251267.31,3712.5,0.0,0.0,0.0,0.0,4290459.94,48679.899999999994,471236.25,53037.24000000002,402878.20999999996,964862.5499999998,11105858.11,11678072.8,-247393.31999999995,146918.77000000002,3560859.88,2091591.71,444349.58,223551.97,3708324.71,10028677.85,1322272.7499999995,55446.67,117701.51000000001,5468.3099999999995,8587069.079999998,8710238.899999999,0.0,0.0,47.67,11122402.749999996,11051351.659999996,10540481.56,4129643.04,12737736.3,27407860.9,4605744.68,18794338.32,27407860.9,21064.0,Médio Porte,21064.0,Médio Porte,21.064,Médio Porte,304344201504
304395,2015,1,201501,0.0,50932.83,48168.2,0.0,0.0,0.0,0.0,2121467.29,77326.44,342936.62,60190.99,418895.43,1323700.0,11303442.92,12263813.89,-265337.3,114224.89,2100210.31,1031003.42,227949.16,0.0,1644981.19,5004144.08,1771767.3,17083.1,56173.58,398866.19,7675661.76,8130701.53,0.0,0.0,488314.23,11273539.26,11754630.14,19701867.17,233419.89,7482382.37,27417669.43,2230535.43,16447003.37,27417669.43,18865.0,Pequeno Porte,18865.0,Pequeno Porte,18.865,Pequeno Porte,304395201501
304395,2015,2,201502,0.0,168296.67,38443.84,0.0,0.0,0.0,0.0,2166027.35,185985.99,393188.26,73237.27000000002,430076.57,1483211.23,12339992.42,12429800.77,-273896.38000000006,72784.03000000001,2179621.41,1871662.92,230230.34,0.0,1693884.45,5975399.12,1790825.07,10969.380000000001,79411.09999999999,189816.35000000003,8711486.14,8980713.59,0.0,0.0,164926.87,11704313.270000001,11861890.899999999,19691065.32,233419.89,8712921.4,28637406.61,2316779.89,17588323.68,28637406.61,18936.0,Pequeno Porte,18936.0,Pequeno Porte,18.936,Pequeno Porte,304395201502
304395,2015,3,201503,0.0,270325.83,25729.02,0.0,0.0,0.0,0.0,2237791.45,-49606.72999999998,455260.9900000001,68011.75999999998,380102.76,1271237.9,13698678.400000002,12841253.110000003,-158774.72999999998,74417.54999999999,2377480.37,2266610.43,358801.6,0.0,1713342.79,6716235.19,1771625.3999999994,7635.27,197858.96000000002,66858.8999999999,10315450.209999999,10580168.07,0.0,0.0,50750.55000000005,12108371.259999998,12151796.490000002,18740548.32,233419.89,9093760.04,28067728.25,2334851.17,16850675.22,28067728.25,18778.0,Pequeno Porte,18778.0,Pequeno Porte,18.778,Pequeno Porte,304395201503
304395,2015,4,201504,0.0,423083.98,34678.95,0.0,0.0,0.0,0.0,3154221.46,-211.0100000000093,434274.6299999999,68207.80000000002,475567.1000000001,1378838.2999999998,13731523.629999995,13229367.739999995,-194853.43999999994,74559.9,3161840.84,2531977.9,271648.31,0.0,1757063.0,7722530.05,1713268.2400000002,8077.440000000002,784360.4700000001,82587.76000000001,9696183.619999997,10563131.849999998,0.0,0.0,62407.929999999935,12445693.64,12500909.57,18077256.84,233419.89,10246542.24,28557218.97,2528344.96,17001265.53,28557218.97,18628.0,Pequeno Porte,18628.0,Pequeno Porte,18.628,Pequeno Porte,304395201504
304468,2015,1,201501,0.0,0.0,12576.44,0.0,0.0,0.0,0.0,2805605.59,102240.81,420953.43,23392.47,1714951.71,1807751.85,8946208.92,11240974.68,-153043.91,192362.71,2735437.0,2872038.92,141975.55,8914.45,1340294.2,7098660.12,952337.42,272264.68,107826.07,10848.35,5771788.08,5890462.5,0.0,0.0,741141.99,8508105.96,9242861.14,8909310.14,2478941.55,11848786.77,23237038.46,1070452.55,19117097.05,23237038.46,21155.0,Médio Porte,21155.0,Médio Porte,21.155,Médio Porte,304468201501
304468,2015,2,201502,0.0,0.0,82480.68,0.0,0.0,0.0,0.0,2995775.1,195.11999999999534,448080.00999999995,37129.83,1925292.9,1851641.6,10263897.19,11605555.5,-142708.54,158596.43000000002,2844313.53,2911216.55,167614.97,34149.0,1392456.89,7349750.94,1051616.4500000002,281966.91,108876.53,331565.29000000004,6601100.58,7041542.4,0.0,0.0,425191.28,8850921.36,9250878.09,10092372.02,2489995.86,10508125.7,23090493.58,1020666.47,18876571.34,23090493.58,12933.0,Médio Porte,12933.0,Médio Porte,12.933,Médio Porte,304468201502
304468,2015,3,201503,0.0,0.0,66213.25,0.0,0.0,0.0,0.0,3249451.89,76829.30000000002,545013.21,26674.319999999992,1808741.4600000004,1835199.58,9974002.3,11812776.340000004,-114829.34999999998,230356.02000000002,2954181.26,2549104.48,279658.17,40643.03,1447932.13,7271519.07,991655.3399999999,292651.12,109867.73000000001,-118195.74000000002,6836149.949999999,6827821.9399999995,0.0,0.0,428856.3500000001,9189231.95,9611594.27,11700790.04,2492110.33,10459534.96,24652435.33,856413.18,20457913.74,24652435.33,13408.0,Médio Porte,13408.0,Médio Porte,13.408,Médio Porte,304468201503
304468,2015,4,201504,0.0,0.0,42137.88,0.0,0.0,0.0,0.0,3527502.01,40787.859999999986,586029.29,171329.08000000002,1926559.1799999997,2974506.8600000003,11786098.129999999,12365044.709999993,-162865.41999999998,247553.82999999996,3084010.62,2683070.41,217847.47,34639.62,1566500.62,7586068.74,1125705.33,507952.28,129829.35999999999,146325.38000000003,6730449.84,7006604.580000002,0.0,0.0,317090.7999999998,9734218.580000002,10057312.79,12131618.59,2487348.33,12271673.27,26890640.19,1193533.31,22753163.73,26890640.19,15935.0,Médio Porte,15935.0,Médio Porte,15.935,Médio Porte,304468201504
304701,2015,1,201501,7914996.15,9435332.47,489245.28,0.0,0.0,0.0,0.0,118369457.17,-1247129.15,13686110.06,4029983.26,26589925.48,33719755.17,363250686.46,398298610.75,-6455443.51,4663739.54,69351432.4,106135571.71,29976037.47,0.0,32981223.98,238444265.56,30110807.51,12516822.11,3764146.29,17320585.07,261788587.05,282873318.41,0.0,0.0,19125322.35,346634391.51,365401648.14,186344537.56,374290154.58,331215610.66,891850302.8,51475572.38,635751974.39,891850302.8,544333.0,Grande Porte,544333.0,Grande Porte,544.333,Grande Porte,304701201501
304701,2015,2,201502,7729185.87,9570515.31,839459.44,0.0,0.0,0.0,0.0,121996553.15,3309965.76,16389805.909999998,3069066.79,26839886.679999996,37343890.72,410557213.79,413126125.91999996,-4486852.73,5654041.97,70545361.94,116417207.63,31035275.84,0.0,34501814.01,252499659.42,30668463.709999997,13346472.75,1193929.54,19408153.240000002,305526850.3,326128933.08,0.0,0.0,20903190.0,352047924.09000003,372670878.5,185471829.0,390143608.51,362634478.25,938249915.76,59077075.08,673419754.17,938249915.76,539686.0,Grande Porte,539686.0,Grande Porte,539.686,Grande Porte,304701201502
