REG_ANS,periodo,1,2,3,4
354783,1T2017,167407451.31,0.00,130107409.07,0.00
354783,2T2017,172369825.78,0.00,131708883.56,0.00
354783,3T2017,177505368.56,0.00,136719544.53,0.00
354783,4T2017,182669556.45,0.00,139559279.23,0.00
354783,1T2018,186932608.71,0.00,144309785.75,0.00
354783,2T2018,190912885.71,0.00,150715494.87,0.00
354783,3T2018,194727787.76,0.00,153022802.03,0.00
354783,4T2018,196205996.20,24934024.81,154603439.61,24934024.81
354783,1T2019,199802219.34,32992930.92,156275772.57,32343040.60
354783,2T2019,203200747.62,38925140.82,158097419.86,37527368.61
354783,3T2019,205973650.95,46166014.37,161826587.63,44183659.42
354996,4T2013,13656418.65,247834.03,10648179.98,163733.69
354996,1T2014,14055400.26,207235.02,11891663.61,177134.78
354996,2T2014,14638934.96,156445.85,13224497.70,160027.27
354996,3T2014,15501004.95,52463.80,13402358.13,171341.20
354996,4T2014,16086338.50,31103.34,12132113.98,131870.16
354996,1T2015,16995116.95,13762.96,11872247.50,112159.11
354996,2T2015,17839845.57,-22014.82,11954375.96,97313.79
354996,3T2015,18413411.23,-162.92,12489055.83,74497.36
354996,4T2015,18886708.92,0.00,13300245.39,81892.05
354996,1T2016,19112467.25,-212.88,13558316.71,382678.64
354996,2T2016,19180194.83,-150.32,14475410.36,379795.10
354996,3T2016,19251103.12,0.00,14210477.40,422765.34
354996,4T2016,19679933.19,2652.94,14292968.74,427748.94
354996,1T2017,20232836.59,12143.10,14288173.53,121929.81
354996,2T2017,20698926.99,32202.31,14160962.54,125347.45
354996,3T2017,20870804.28,22826.13,15491922.05,90724.64
354996,4T2017,21121565.06,17004.22,15489107.06,121665.60
354996,1T2018,21434417.86,12934.26,15745463.34,139989.47
354996,2T2018,21846836.94,-1798.53,15984156.15,157110.44
354996,3T2018,22508404.61,10653.81,15344305.49,171026.93
354996,4T2018,18899298.08,7358477.89,11186003.04,5465241.21
354996,1T2019,18107828.02,9590839.11,10134045.30,7294999.00
354996,2T2019,16710898.63,11927474.49,8419817.43,9432839.50
354996,3T2019,15666852.86,14727254.32,8682522.55,11276075.97
355577,4T2013,29286461.54,106709.80,25167933.61,2254085.32
355577,1T2014,28228640.66,92300.69,23930316.58,2233929.30
355577,2T2014,27455460.96,135065.90,22814418.05,2207054.29
355577,3T2014,27662025.72,157496.37,21671037.42,1729726.21
355577,4T2014,28277560.89,304807.40,21187522.90,1268496.72
355577,1T2015,28829430.35,293873.38,21634882.09,790471.21
355577,2T2015,29731701.64,254374.11,21790412.67,206770.73
355577,3T2015,30379316.27,205192.57,21569535.77,530675.74
355577,4T2015,30730920.45,172991.49,21319541.08,947152.09
355577,1T2016,31129011.18,160794.05,21576253.83,950150.84
355577,2T2016,31367345.09,150771.74,22154506.60,883486.85
355577,3T2016,31952352.04,124010.99,23535544.70,511223.18
355577,4T2016,32428029.08,92855.29,24195476.65,58811.64
355577,1T2017,32772035.77,54730.94,24376785.59,27180.28
355577,2T2017,33433737.36,15253.68,25811998.52,2501.46
355577,3T2017,34239622.97,0.00,26501916.34,0.00
355577,4T2017,34736072.01,0.00,27481330.99,0.00
355577,1T2018,35366295.35,0.00,30013381.67,0.00
355577,2T2018,35662267.81,0.00,30941451.57,0.00
355577,3T2018,35866192.97,0.00,30138666.08,0.00
355577,4T2018,31203575.08,36106599.43,25561657.16,32410100.71
355577,1T2019,30618631.29,44328727.08,22840010.64,39641966.10
355577,2T2019,29848779.18,53282574.33,20087061.69,47713482.53
355577,3T2019,28752787.20,63301836.36,19035071.21,56599404.04
355593,4T2013,13485200.82,1412423.71,10158987.85,1392535.37
355593,1T2014,14023427.15,1426574.57,10786574.98,1615483.19
355593,2T2014,14713727.95,1452211.23,11629208.92,1462954.41
355593,3T2014,15422201.45,1458521.99,11629998.30,1423565.92
355593,4T2014,16146046.71,1524704.94,11937022.61,1469775.20
355593,1T2015,16913598.83,1539191.51,12294951.26,1409800.80
355593,2T2015,17565967.10,1576569.13,12082100.45,1417142.04
355593,3T2015,18303079.61,1585236.47,12921440.17,1457937.80
355593,4T2015,19149360.86,1511314.82,13402164.23,1478976.84
355593,1T2016,20080555.02,1391329.65,13963722.86,1561055.54
355593,2T2016,21032700.44,1172669.72,15532747.82,1609732.11
355593,3T2016,22127034.25,1009248.59,17049984.80,1654767.62
355593,4T2016,23448119.84,748401.18,18032555.15,1590104.28
355593,1T2017,24689290.11,567284.79,19102402.67,1403289.69
355593,2T2017,26079397.56,385215.83,20230017.30,1004676.36
355593,3T2017,27384951.36,157639.89,21342542.81,588979.13
355593,4T2017,28568705.63,67089.25,22746026.56,258875.51
355593,1T2018,29700486.04,36699.51,23725087.51,60074.37
355593,2T2018,30825026.23,20091.10,24088379.19,41779.18
355593,3T2018,32088251.06,21063.47,23822498.23,30539.94
355593,4T2018,26355754.99,10197835.67,17095256.13,9732315.85
355593,2T2019,34293353.66,13287140.63,23199163.46,12574895.82
355593,3T2019,31604939.99,19715735.21,19977071.43,18529150.54
355691,4T2013,142212938.10,138021457.02,108913433.82,116162379.15
355691,1T2014,148809624.46,143717996.10,113314536.04,120862047.16
355691,2T2014,155808466.52,148611745.63,116022364.38,125162819.68
355691,3T2014,161218426.72,150360914.27,123937698.36,124059831.98
355691,4T2014,170150863.73,148899011.25,131618825.62,120393683.41
355691,1T2015,179574315.78,144194301.52,141984851.54,113748519.85
355691,2T2015,189792471.68,135564557.88,151923452.98,104581256.51
355691,3T2015,201434818.98,128454790.90,156821916.56,103009077.10
355691,4T2015,207503969.86,127112580.07,160905298.07,105872787.22
355691,1T2016,212655125.92,131252773.54,165425669.88,111643367.01
355691,2T2016,219160240.39,129273306.87,169491171.05,110156253.30
355691,3T2016,225827859.19,131445891.89,172309541.48,111154325.03
355691,4T2016,234272337.27,130993462.89,175755775.37,108698631.43
355691,1T2017,243672499.80,127077246.36,181384700.34,106618854.59
355691,2T2017,252066800.06,132761780.23,191834506.45,115298341.95
355691,3T2017,257586670.25,133597769.46,197578756.86,117263380.73
355691,4T2017,263974136.30,136322536.64,204780536.02,120178109.00
355691,1T2018,269572400.26,144018188.30,206432723.81,126608198.53
355691,2T2018,277760837.50,148637173.96,209468903.04,130439554.74
355691,3T2018,290197289.76,150302411.13,226825807.42,131937572.88
355691,4T2018,286676210.65,141886850.83,228584068.97,123963736.54
355691,1T2019,273886603.13,128840439.92,219696082.72,111775442.54
355691,2T2019,248688453.68,123246049.71,204631670.26,105506064.30
355691,3T2019,217298371.45,131898974.62,164324106.66,108174547.84
355721,4T2013,311620852.37,8010400.06,240049791.20,26506519.45
355721,1T2014,324462663.30,9131555.77,247505365.82,14213191.73
355721,2T2014,335214125.52,10049140.40,256977331.32,11497479.61
355721,3T2014,347965415.15,10745903.39,263779416.18,9694839.65
355721,4T2014,361742221.47,9799745.82,272656209.10,8686176.06
355721,1T2015,371497186.61,8397087.45,283458129.64,8345237.83
355721,2T2015,385593837.01,6675373.30,301121449.55,6157528.21
355721,3T2015,399787182.14,4264112.04,317021990.59,4835011.20
355721,4T2015,419225018.50,3548698.61,341570993.30,4745963.42
355721,1T2016,444382423.45,3545622.24,370831718.27,4214499.97
355721,2T2016,469665694.18,3421442.18,393314709.97,4472638.83
355721,3T2016,494058918.22,4110061.41,415847688.05,4520582.66
355721,4T2016,516787893.34,4490778.93,427140406.35,5320650.43
355721,1T2017,534792311.83,4851925.89,439581413.24,5528938.57
355721,2T2017,551406964.89,5649487.52,445647547.12,6544288.35
355721,3T2017,567466582.50,6160840.05,462926849.46,6701015.90
355721,4T2017,585551907.70,5719100.03,477684778.25,6370413.37
355721,1T2018,593284775.99,10597534.60,479096872.61,9657979.95
355721,2T2018,597463898.10,13378935.72,481896281.68,11249262.62
355721,3T2018,600478051.43,16976948.27,483287458.56,13763601.33
355721,4T2018,556414980.41,214047015.40,447955706.19,209064734.77
355721,1T2019,553454099.30,270726578.50,448792376.29,256605145.68
355721,2T2019,555079778.64,311576156.10,462391514.13,287033233.18
355721,3T2019,549989802.65,352963825.07,458254179.64,322460100.84
356123,4T2013,70413636.48,0.00,51116586.73,0.00
356123,1T2014,73312131.59,0.00,53331502.60,0.00
356123,2T2014,76509766.13,0.00,52145674.82,0.00
356123,3T2014,80424261.32,0.00,53779717.21,0.00
356123,4T2014,83936586.81,0.00,53995523.73,0.00
356123,1T2015,87468169.05,0.00,55200645.11,0.00
356123,2T2015,90823423.38,0.00,58147203.98,0.00
356123,3T2015,94270508.68,0.00,62576819.17,0.00
356123,4T2015,97416177.73,0.00,65813482.92,0.00
356123,1T2016,100698547.88,0.00,66346296.34,0.00
356123,2T2016,104147860.77,0.00,70660404.70,0.00
356123,3T2016,107552914.64,0.00,71694127.57,0.00
356123,4T2016,111216373.54,0.00,73557952.67,0.00
356123,1T2017,114726768.69,0.00,80879093.13,0.00
356123,2T2017,118143245.14,0.00,84410163.76,0.00
356123,3T2017,121168425.47,0.00,89125431.11,0.00
356123,4T2017,124875572.50,0.00,94131386.20,0.00
356123,1T2018,128959137.27,0.00,95596321.48,0.00
356123,2T2018,133207429.73,0.00,98987582.81,0.00
356123,3T2018,133684045.34,0.00,98543918.68,0.00
356123,4T2018,133744214.38,0.00,97340892.13,0.00
356123,1T2019,134269236.57,0.00,97719720.45,0.00
356123,2T2019,133072841.11,0.00,104797130.62,0.00
356123,3T2019,137551344.76,0.00,101831421.83,17936888.68
356417,4T2013,162400975.88,0.00,123995005.68,0.00
356417,1T2014,165576995.14,0.00,127451632.44,0.00
356417,2T2014,169523585.32,0.00,128640573.64,0.00
356417,3T2014,173757513.25,0.00,133266153.32,0.00
356417,4T2014,178260229.73,0.00,139975005.86,0.00
356417,1T2015,183162328.09,0.00,140738176.05,0.00
356417,2T2015,187436985.86,0.00,143244724.69,0.00
356417,3T2015,192096434.99,0.00,146297414.57,0.00
356417,4T2015,196928281.92,0.00,152528601.97,0.00
356417,1T2016,200812402.73,0.00,154068904.79,0.00
356417,2T2016,205718583.58,0.00,161576896.21,0.00
356417,3T2016,210713740.07,0.00,166065359.75,0.00
356417,4T2016,215651917.37,0.00,166338968.06,0.00
356417,1T2017,221461088.74,0.00,174053740.82,0.00
356417,2T2017,226225818.70,0.00,177615532.64,0.00
356417,3T2017,229733069.10,0.00,180927598.93,0.00
356417,4T2017,233004897.90,0.00,182167683.36,0.00
356417,1T2018,237128979.51,0.00,184820319.96,0.00
356417,2T2018,241958445.40,0.00,187345572.48,0.00
356417,3T2018,247689313.85,0.00,188508112.25,0.00
356417,4T2018,237576056.41,97315007.51,176720785.49,99068590.36
356417,1T2019,242856130.01,101089443.98,177889431.82,102944881.70
356417,2T2019,244603135.79,116115760.03,180345453.15,117260578.05
356417,3T2019,245526029.41,130446565.98,178999759.38,131791047.58
356581,4T2013,20263942.37,52712.89,12224643.00,1185673.45
356581,1T2014,21564854.05,45521.59,12046817.32,1304397.33
356581,2T2014,22945794.90,39712.20,12244848.95,1270994.40
356581,3T2014,23380010.96,30921.24,12094715.61,1325235.87
356581,4T2014,24024837.25,31368.74,11599237.10,978303.22
356581,1T2015,24127829.26,33145.84,11167101.47,774625.89
356581,2T2015,25526882.25,34682.81,11523207.90,714147.98
356581,3T2015,25305223.40,39710.14,11269223.49,726503.39
356581,4T2015,24984947.99,38351.80,11253679.82,686149.61
356581,1T2016,25417208.98,41326.30,11524661.38,719657.80
356581,2T2016,24530805.65,44904.10,12294285.73,698976.98
356581,3T2016,26020071.78,47608.10,14110039.49,659267.97
356581,4T2016,27654378.92,48180.25,14564555.23,651254.04
356581,1T2017,29033889.70,69843.69,15315308.79,648355.48
356581,2T2017,29961611.64,71992.48,15277491.43,739425.70
356581,3T2017,31211040.65,68799.09,15618737.24,784629.12
356581,4T2017,32783891.67,60900.61,16983887.00,832778.49
356581,1T2018,35005694.67,27666.70,19066433.92,852314.67
356581,2T2018,36941722.10,13798.81,20705868.39,673863.18
356581,3T2018,39055466.98,4048.10,22596956.99,538001.54
356581,4T2018,29482226.99,14217673.57,12838008.73,13585954.05
356581,1T2019,28752579.27,14544360.15,11832303.46,13691121.79
356581,2T2019,25547907.81,23418916.69,6966873.54,22726125.83
356581,3T2019,23293472.54,27895479.30,2345285.17,27283152.88
357022,4T2013,32987252.88,0.00,23127811.87,0.00
357022,1T2014,33840291.68,0.00,22320530.29,0.00
357022,2T2014,34816086.74,0.00,22716534.85,0.00
357022,3T2014,35664466.42,0.00,24500131.99,0.00
357022,4T2014,36450115.13,0.00,24856481.69,0.00
357022,1T2015,37118419.29,0.00,25808039.23,0.00
357022,2T2015,37781182.95,0.00,25998286.22,0.00
357022,3T2015,38591370.55,0.00,24886168.78,0.00
357022,4T2015,39765286.43,0.00,26773092.22,0.00
357022,1T2016,41111187.47,0.00,27398739.63,0.00
357022,2T2016,42685810.34,0.00,28141161.26,0.00
357022,3T2016,44301444.01,0.00,29808659.23,0.00
357022,4T2016,45508198.30,0.00,29305830.08,0.00
357022,1T2017,46680701.48,0.00,31675804.67,0.00
357022,2T2017,47780771.20,0.00,31286831.58,0.00
357022,3T2017,48717698.75,0.00,31603834.87,0.00
357022,4T2017,49862530.19,0.00,32543165.02,0.00
357022,1T2018,50954436.61,0.00,32798565.44,0.00
357022,2T2018,51786465.71,0.00,35190041.40,0.00
357022,3T2018,52715464.34,0.00,36354082.03,0.00
357022,4T2018,50395761.14,15710372.48,33878078.82,13235688.99
357022,1T2019,51363002.09,16549312.87,32582100.05,14137345.73
357022,2T2019,52350774.42,19186850.87,32716291.13,16335988.90
357022,3T2019,53214051.53,22304067.92,34152200.44,19067647.76
357065,4T2013,62050636.88,0.00,53391890.75,0.00
357065,1T2014,64412311.71,0.00,56871116.10,0.00
357065,2T2014,66653172.54,0.00,61079144.49,0.00
357065,3T2014,69495710.57,0.00,63997665.08,0.00
357065,4T2014,72528697.09,0.00,66925736.79,0.00
357065,1T2015,75752033.58,0.00,69743507.54,0.00
357065,2T2015,79441403.02,0.00,72363050.32,0.00
357065,3T2015,83326363.72,0.00,75344285.76,0.00
357065,4T2015,86494552.41,0.00,75644526.41,0.00
357065,1T2016,89783571.26,0.00,76529119.57,0.00
357065,2T2016,92475823.61,0.00,80184513.03,0.00
357065,3T2016,94850795.14,0.00,82874824.73,0.00
357065,4T2016,98256392.51,0.00,88658186.71,0.00
357065,1T2017,100961160.48,0.00,93317428.21,0.00
357065,2T2017,103795095.05,0.00,95541755.96,0.00
357065,3T2017,107333724.04,0.00,99333203.32,0.00
357065,4T2017,109503258.73,0.00,101154012.24,0.00
357065,1T2018,112015548.89,0.00,101961185.60,0.00
357065,2T2018,115500870.71,0.00,101000200.47,0.00
357065,3T2018,117590699.00,0.00,98083386.14,0.00
357065,4T2018,119545651.86,0.00,95654562.43,0.00
357065,1T2019,121763767.40,0.00,95640408.03,0.00
357065,2T2019,112675893.40,0.00,90554805.21,0.00
357065,3T2019,82018973.06,0.00,66483255.53,0.00
357260,4T2013,68279799.14,0.00,48468098.59,0.00
357260,1T2014,71494174.54,0.00,50228214.29,0.00
357260,2T2014,75628754.01,0.00,52823287.43,0.00
357260,3T2014,79737196.76,0.00,57351633.97,0.00
357260,4T2014,82891839.45,0.00,61815577.76,0.00
357260,1T2015,85441307.81,0.00,66115513.07,0.00
357260,2T2015,87718594.64,0.00,67518066.75,0.00
357260,3T2015,89876317.41,0.00,69190481.28,0.00
357260,4T2015,91889565.74,0.00,69280727.66,0.00
357260,1T2016,93908102.44,0.00,70858414.70,0.00
357260,2T2016,96373500.81,113071.37,76412098.30,126156.63
357260,3T2016,99086564.24,1322703.24,81193536.72,1095658.94
357260,4T2016,101917974.83,2335552.22,81482856.37,1915075.32
357260,1T2017,105478080.24,3241223.22,84290048.06,2731934.54
357260,2T2017,109778332.33,4255722.08,84267980.21,3460451.99
357260,3T2017,113046202.56,4302048.92,85619667.90,3391641.22
357260,4T2017,117248828.73,4522792.54,91234319.42,3483467.92
357260,1T2018,119520684.17,4802869.59,91814848.98,3487834.04
357260,2T2018,120476456.08,4899046.86,95511959.12,3623005.75
357260,3T2018,121839364.15,5519496.73,95141710.28,4000124.46
357260,4T2018,112732763.94,30845292.87,84255512.40,28339206.20
357260,1T2019,112532344.53,37641246.59,83272873.13,34817071.36
357260,2T2019,112548606.93,45519957.18,81365970.48,41817618.95
357260,3T2019,113129192.89,51807633.81,82828258.06,47560383.30
357391,4T2013,750518238.48,14235259.96,602868590.21,21157484.34
357391,1T2014,771030004.77,14412882.27,604593302.93,22950297.81
357391,2T2014,791087802.37,14538591.72,610756401.54,22548749.67
357391,3T2014,806893185.33,14394224.20,620558515.08,24704455.73
357391,4T2014,820619714.88,14501348.91,633998954.97,23821815.66
357391,1T2015,843750406.03,14873895.38,662297182.44,23359681.38
357391,2T2015,863950878.49,15687424.66,679208001.32,24720370.28
357391,3T2015,887353901.47,15679134.87,706722471.73,23378117.94
357391,4T2015,908390656.88,16078864.00,726037980.63,25043507.28
357391,1T2016,937646001.88,15696258.45,730986614.80,24477446.27
357391,2T2016,972189273.05,15512765.90,782885660.38,23330345.26
357391,3T2016,1009400381.98,16515776.20,834488770.18,23011734.87
357391,4T2016,1054471130.24,16657192.70,871598732.60,23135736.41
357391,1T2017,1090485474.21,17189324.83,910115605.35,23178827.40
357391,2T2017,1124987235.96,17628545.93,927402171.49,22966580.17
357391,3T2017,1160198750.73,17377460.01,954951361.56,22188888.40
357391,4T2017,1186090230.00,17876964.19,991824111.45,20866645.69
357391,1T2018,1214142253.64,18043415.67,1023535104.41,19753272.24
357391,2T2018,1240298222.40,17896053.19,1051690501.16,19082683.30
357391,3T2018,1267574528.25,17754622.55,1062012960.03,18773762.45
357391,4T2018,1076880609.56,223268451.45,855072213.25,211802986.81
357391,1T2019,1045258361.18,279749898.81,827353351.34,264582612.38
357391,2T2019,1002058367.78,339678330.49,800840845.12,324465603.00
357391,3T2019,948844659.77,408453213.12,761149755.83,378759487.71
357715,4T2013,14699861.03,22121.83,9072526.17,6213.53
357715,1T2014,15535984.74,21667.87,9185183.06,4301.28
357715,2T2014,16348171.49,21385.56,9550195.10,6775.99
357715,3T2014,17211982.89,21389.08,9629452.71,22169.40
357715,4T2014,18020366.97,21537.37,10538200.39,35826.02
357715,1T2015,18744049.44,16042.16,10897799.39,35521.56
357715,2T2015,19474538.79,10657.07,11418838.20,33807.81
357715,3T2015,20203180.62,5331.25,11729190.59,16297.26
357715,4T2015,20913765.90,0.00,11665634.52,0.00
357715,1T2016,21640762.17,0.00,12946323.26,0.00
357715,2T2016,22368560.99,0.00,13011148.86,34837.09
357715,3T2016,23048781.84,0.00,13591067.99,2590.09
357715,4T2016,23659441.09,0.00,13882896.89,3763.54
357715,1T2017,24258175.99,0.00,13919110.40,7522.48
357715,2T2017,24752272.65,0.00,14686657.03,-26060.33
357715,3T2017,25115377.47,0.00,15007766.20,8083.33
357715,4T2017,25401126.87,0.00,16397430.47,6909.88
357715,1T2018,25724319.82,0.00,17752306.12,3150.94
357715,2T2018,26173858.91,0.00,18281414.23,1896.66
357715,3T2018,26566903.38,0.00,18718239.74,0.00
357715,4T2018,20356925.09,4118733.78,11407209.05,4118733.78
357715,1T2019,19857880.15,4122263.90,9192262.48,4211026.80
357715,2T2019,18047236.94,6341314.02,6518200.87,6340451.10
357715,3T2019,16708731.78,7321239.26,4689424.47,7321764.69
358088,4T2013,80678846.16,0.00,65558842.52,0.00
358088,1T2014,83795017.56,0.00,66712914.39,0.00
358088,2T2014,86454025.55,0.00,68273181.87,0.00
358088,3T2014,88814572.59,0.00,71373168.96,0.00
358088,4T2014,91547886.07,0.00,74915879.36,0.00
358088,1T2015,94052065.13,0.00,78029697.68,0.00
358088,2T2015,96633742.48,0.00,81229344.23,0.00
358088,3T2015,99505275.63,0.00,84769223.19,0.00
358088,4T2015,102202833.99,0.00,86430312.28,0.00
358088,1T2016,105416471.12,0.00,87822901.31,0.00
358088,2T2016,109165091.04,0.00,91991435.38,0.00
358088,3T2016,113854707.24,0.00,94971162.53,0.00
358088,4T2016,118803425.78,0.00,99101838.45,0.00
358088,1T2017,123981990.25,0.00,104256868.66,0.00
358088,2T2017,128828532.99,0.00,106636684.07,0.00
358088,3T2017,133159861.58,0.00,110882909.20,0.00
358088,4T2017,137649512.16,0.00,114303193.05,0.00
358088,1T2018,141855439.58,0.00,115412827.25,0.00
358088,2T2018,146225071.21,7986466.74,118841549.62,5617575.56
358088,3T2018,150186112.17,11727917.28,119764293.24,8200881.64
358088,4T2018,147880887.20,29756912.04,116795965.46,15329648.10
358088,1T2019,150737275.89,36896513.40,119018685.52,19984693.34
358088,2T2019,153587115.28,35719996.28,120505942.58,18903163.55
358088,3T2019,156520485.11,38150644.44,124905067.27,20105164.19
358096,4T2013,37028114.21,30105.31,27782824.02,44681.59
358096,1T2014,38567052.86,31955.23,28775385.28,49224.21
358096,2T2014,40263034.75,30151.42,28856819.16,48767.84
358096,3T2014,42164343.69,23602.30,29281766.61,40436.36
358096,4T2014,43675863.48,24074.00,30443649.27,40970.89
358096,1T2015,45097004.96,21455.97,31768055.73,35502.79
358096,2T2015,46373521.00,22578.97,32917399.29,37012.02
358096,3T2015,47693220.60,23103.51,34951405.40,36247.12
358096,4T2015,49068605.03,24589.99,35997910.99,37373.02
358096,1T2016,50488428.57,38233.37,36453718.95,45948.40
358096,2T2016,52026471.49,39733.91,38436508.58,41437.01
358096,3T2016,53794359.51,77166.81,39715556.85,79942.52
358096,4T2016,55561626.77,86181.28,43145976.40,83750.51
358096,1T2017,57395716.47,79361.52,45052976.12,78689.58
358096,2T2017,59310378.77,77076.88,46729831.09,76532.44
358096,3T2017,61418894.40,39686.46,48606647.96,36404.70
358096,4T2017,63939420.85,29320.46,47172572.99,31227.41
358096,1T2018,66132615.43,25841.55,48858513.24,27123.00
358096,2T2018,68233630.38,24184.67,50486348.94,25427.75
358096,3T2018,69914427.68,27395.22,53382335.33,27195.29
358096,4T2018,71196763.95,91097.26,56340198.41,78469.96
358096,1T2019,72254824.74,546641.37,58988239.59,546490.87
358096,2T2019,70324194.12,2417660.93,57412529.84,2537137.17
358096,3T2019,65631510.22,5420713.70,51028488.47,5597193.14
358169,4T2013,10775789.52,0.00,9779139.31,15170.45
358169,1T2014,11142572.97,0.00,10216277.34,36839.02
358169,2T2014,11470982.54,0.00,10349610.14,80213.49
358169,3T2014,11700901.98,0.00,10859758.11,107830.82
358169,4T2014,12006965.09,0.00,11465280.64,180493.72
358169,1T2015,12338342.61,0.00,11874642.55,166500.68
358169,2T2015,12660365.29,0.00,11326769.39,122187.15
358169,3T2015,13096179.02,0.00,10956463.08,114889.90
358169,4T2015,13564219.41,0.00,10614545.79,32358.48
358169,1T2016,14048763.54,0.00,10765319.23,21133.17
358169,2T2016,14471781.67,0.00,11698571.99,19746.49
358169,3T2016,14838504.15,0.00,12419679.47,1541.40
358169,4T2016,15171985.69,0.00,12493384.46,0.00
358169,1T2017,15536364.66,0.00,12521255.43,0.00
358169,2T2017,15956210.48,0.00,13590463.74,6739.65
358169,3T2017,16550841.78,0.00,13753965.25,0.00
358169,4T2017,17368790.92,0.00,15246004.44,0.00
358169,1T2018,18298768.76,0.00,17691792.55,0.00
358169,2T2018,19395349.69,0.00,18988333.93,-6739.65
358169,3T2018,20954660.49,0.00,20743162.20,4267.38
358169,4T2018,11245389.51,11707169.58,9211828.70,11178015.20
358169,1T2019,10361414.49,13867638.54,6015968.91,13338484.16
358169,2T2019,7738260.38,17143220.89,2643760.62,16573288.10
358169,3T2019,4402588.82,20578673.10,-877625.21,20022945.92
358282,4T2013,12490603.04,607158.36,8272741.74,553261.53
358282,1T2014,12385154.94,619450.06,8607265.41,703967.67
358282,2T2014,12828430.56,786328.80,9518817.02,711078.91
358282,3T2014,13311308.47,909716.34,10165360.79,796921.77
358282,4T2014,14773577.77,885066.81,10761633.08,724195.31
358282,1T2015,15389577.10,845401.34,12148009.31,654452.13
358282,2T2015,16088435.67,812932.46,13491176.43,655991.04
358282,3T2015,16780560.50,822695.29,14486304.85,609160.18
358282,4T2015,17312722.70,790949.64,15525643.72,408855.94
358282,1T2016,17871728.34,828377.50,15083439.65,454392.40
358282,2T2016,18503068.82,812497.40,14773737.39,540989.34
358282,3T2016,19140767.49,827987.62,14652349.39,706395.89
358282,4T2016,20022143.70,863167.96,14291198.79,1047329.06
358282,1T2017,20985230.14,765794.19,15871215.29,1004461.68
358282,2T2017,21837416.18,771762.19,16194045.75,988273.58
358282,3T2017,22723567.95,779450.73,17743012.98,1061037.00
358282,4T2017,23342065.75,732277.22,18613464.87,1063240.14
358282,1T2018,24048667.72,787261.72,17941485.29,1155802.87
358282,2T2018,24782885.37,810318.26,18954677.46,1199720.30
358282,3T2018,25338362.31,764007.30,17972646.39,1022594.78
358282,4T2018,26585709.57,742818.80,18604491.47,901309.69
358282,1T2019,27237499.24,885876.02,19205119.04,1102045.88
358282,2T2019,27110422.72,1382428.48,18742947.19,1713491.46
358282,3T2019,26325984.46,3088053.24,17969794.32,3554452.55
359033,4T2013,11006768.35,3151949.19,7678480.33,2588571.76
359033,1T2014,11853966.10,3185831.10,8046645.40,2598740.48
359033,2T2014,12653884.43,3244068.37,7810221.21,2603019.75
359033,3T2014,13485951.00,3210113.18,8600514.35,2611162.08
359033,4T2014,14033648.48,3294734.82,9190360.32,2694757.92
359033,1T2015,14462622.72,3390195.87,9196487.08,2783294.13
359033,2T2015,14890325.27,3508539.08,9583937.31,2853675.91
359033,3T2015,15121958.69,3675013.79,9974720.05,2859657.96
359033,4T2015,15378466.63,3769377.27,9356618.72,2869927.35
359033,1T2016,15643977.09,3832726.99,9771467.84,2872451.76
359033,2T2016,15921658.50,3906739.84,10311434.79,2887171.94
359033,3T2016,16087005.98,3853623.97,10655237.53,3052002.03
359033,4T2016,16343115.55,3427393.03,11135843.10,3068180.91
359033,1T2017,16726387.32,3132184.78,11495388.57,3337744.47
359033,2T2017,17035682.97,2696799.73,12221020.49,3557936.02
359033,3T2017,17442115.53,2402975.15,12219373.67,3763228.02
359033,4T2017,17839860.09,2509535.03,13569972.86,3659592.78
359033,1T2018,18300554.66,2490214.66,14455784.91,3113466.07
359033,2T2018,18456293.95,2603096.36,14193427.66,2607235.36
359033,3T2018,18558977.24,2685449.63,14301182.99,2016928.01
359033,4T2018,21907727.13,6266278.18,14180303.85,8756655.79
359033,1T2019,25365639.33,5072687.57,14577968.48,10763560.29
359033,2T2019,29404050.22,3596417.82,15685653.55,13215162.62
359033,3T2019,31178309.02,4311171.55,17549742.55,15964045.08
359289,4T2013,82997178.91,402893.49,64005092.33,486734.81
359289,1T2014,85284129.11,493012.18,65125774.17,501902.35
359289,2T2014,88253563.94,527717.47,66833552.55,505413.03
359289,3T2014,92658121.89,519923.82,68761004.44,346499.22
359289,4T2014,96130333.60,397784.69,74029851.34,272718.11
359289,1T2015,101285914.16,237281.85,77857390.64,355540.05
359289,2T2015,104529598.67,270702.95,78673035.63,502575.37
359289,3T2015,106616977.17,313876.09,79709650.17,633605.34
359289,4T2015,109488413.67,929749.38,77172791.69,1926717.47
359289,1T2016,110131331.06,3075428.81,77297644.72,4365413.34
359289,2T2016,112349886.88,5939636.91,81627257.39,7258714.88
359289,3T2016,114472143.31,9293652.14,83715196.45,10518936.46
359289,4T2016,117443106.53,12757229.90,88183768.26,12443308.86
359289,1T2017,120608405.19,14347616.66,91081551.79,12452884.18
359289,2T2017,124724470.21,15547469.53,90695502.74,12286172.39
359289,3T2017,128257976.61,16361126.58,91548623.38,11374172.33
359289,4T2017,131491247.80,16482247.41,86908663.90,11750945.86
359289,1T2018,133584302.84,17471481.89,89474556.90,12496338.69
359289,2T2018,139578836.41,17803160.64,95342540.38,13561519.03
359289,3T2018,155520509.31,18672951.19,113786894.48,14742879.04
